Date,V1,V2,V3
2024-5-9 9:47:58,128.60 ,127.01 ,126.89 
2024-5-9 9:48:0,128.71 ,127.11 ,126.99 
2024-5-9 9:48:1,128.71 ,127.09 ,126.95 
2024-5-9 9:48:2,128.73 ,127.08 ,126.94 
2024-5-9 9:48:3,128.72 ,127.10 ,126.96 
2024-5-9 9:48:4,128.60 ,127.01 ,126.82 
2024-5-9 9:48:6,128.70 ,127.04 ,126.89 
2024-5-9 9:48:7,128.64 ,127.02 ,126.87 
2024-5-9 9:48:8,128.56 ,126.84 ,126.81 
2024-5-9 9:48:9,128.55 ,126.85 ,126.81 
2024-5-9 9:48:10,128.51 ,126.83 ,126.77 
2024-5-9 9:48:12,128.49 ,126.84 ,126.73 
2024-5-9 9:48:13,128.49 ,126.83 ,126.74 
2024-5-9 9:48:14,128.35 ,126.72 ,126.62 
2024-5-9 9:48:15,128.40 ,126.77 ,126.67 
2024-5-9 9:48:17,128.41 ,126.74 ,126.71 
2024-5-9 9:48:18,128.44 ,126.74 ,126.64 
2024-5-9 9:48:19,128.45 ,126.74 ,126.68 
2024-5-9 9:48:20,128.42 ,126.72 ,126.67 
2024-5-9 9:48:21,128.41 ,126.69 ,126.61 
2024-5-9 9:48:23,128.43 ,126.69 ,126.62 
2024-5-9 9:48:24,128.34 ,126.58 ,126.48 
2024-5-9 9:48:25,128.30 ,126.60 ,126.55 
2024-5-9 9:48:26,128.36 ,126.62 ,126.54 
2024-5-9 9:48:28,128.29 ,126.52 ,126.52 
2024-5-9 9:48:29,128.31 ,126.61 ,126.56 
2024-5-9 9:48:30,128.40 ,126.69 ,126.61 
2024-5-9 9:48:31,128.34 ,126.63 ,126.55 
2024-5-9 9:48:32,128.39 ,126.69 ,126.60 
2024-5-9 9:48:34,128.38 ,126.64 ,126.55 
2024-5-9 9:48:35,128.37 ,126.62 ,126.51 
2024-5-9 9:48:36,128.40 ,126.65 ,126.56 
2024-5-9 9:48:37,128.42 ,126.69 ,126.60 
2024-5-9 9:48:38,128.56 ,126.91 ,126.78 
2024-5-9 9:48:40,128.64 ,127.06 ,126.89 
2024-5-9 9:48:41,128.61 ,127.08 ,126.93 
2024-5-9 9:48:42,128.71 ,127.12 ,126.99 
2024-5-9 9:48:43,128.75 ,127.16 ,127.02 
2024-5-9 9:48:45,128.74 ,127.16 ,127.09 
2024-5-9 9:48:46,128.76 ,127.11 ,127.08 
2024-5-9 9:48:47,128.80 ,127.12 ,127.07 
2024-5-9 9:48:48,128.78 ,127.15 ,127.06 
2024-5-9 9:48:49,128.81 ,127.18 ,127.07 
2024-5-9 9:48:51,128.73 ,127.17 ,127.07 
2024-5-9 9:48:52,128.72 ,127.11 ,127.01 
2024-5-9 9:48:53,128.71 ,127.14 ,127.02 
2024-5-9 9:48:54,128.76 ,127.14 ,127.02 
2024-5-9 9:48:55,128.78 ,127.20 ,127.01 
2024-5-9 9:48:57,128.78 ,127.24 ,127.07 
2024-5-9 9:48:58,128.77 ,127.19 ,127.01 
2024-5-9 9:48:59,128.77 ,127.16 ,127.04 
2024-5-9 9:49:0,128.79 ,127.21 ,127.07 
2024-5-9 9:49:2,128.75 ,127.19 ,127.02 
2024-5-9 9:49:3,128.76 ,127.16 ,127.01 
2024-5-9 9:49:4,128.71 ,127.01 ,126.94 
2024-5-9 9:49:5,128.69 ,127.06 ,127.00 
2024-5-9 9:49:6,128.68 ,127.05 ,126.97 
2024-5-9 9:49:8,128.67 ,127.04 ,126.93 
2024-5-9 9:49:9,128.63 ,126.98 ,126.87 
2024-5-9 9:49:10,128.64 ,126.91 ,126.86 
2024-5-9 9:49:11,128.57 ,126.91 ,126.78 
2024-5-9 9:49:13,128.62 ,126.95 ,126.87 
2024-5-9 9:49:14,128.66 ,126.96 ,126.85 
2024-5-9 9:49:15,128.57 ,126.92 ,126.80 
2024-5-9 9:49:16,128.61 ,126.98 ,126.88 
2024-5-9 9:49:17,128.70 ,127.03 ,126.94 
2024-5-9 9:49:19,128.64 ,126.96 ,126.83 
2024-5-9 9:49:20,128.62 ,126.95 ,126.84 
2024-5-9 9:49:21,128.57 ,126.90 ,126.81 
2024-5-9 9:49:22,128.65 ,126.89 ,126.84 
2024-5-9 9:49:23,128.71 ,126.98 ,126.89 
2024-5-9 9:49:25,128.62 ,126.92 ,126.89 
2024-5-9 9:49:26,128.66 ,126.93 ,126.94 
2024-5-9 9:49:27,128.65 ,126.96 ,126.92 
2024-5-9 9:49:28,128.51 ,126.87 ,126.83 
2024-5-9 9:49:30,128.48 ,126.90 ,126.81 
2024-5-9 9:49:31,128.40 ,126.83 ,126.77 
2024-5-9 9:49:32,128.46 ,126.78 ,126.69 
2024-5-9 9:49:33,128.50 ,126.77 ,126.65 
2024-5-9 9:49:34,128.51 ,126.81 ,126.72 
2024-5-9 9:49:36,128.46 ,126.79 ,126.67 
2024-5-9 9:49:37,128.52 ,126.85 ,126.68 
2024-5-9 9:49:38,128.56 ,126.88 ,126.68 
2024-5-9 9:49:39,128.42 ,126.76 ,126.59 
2024-5-9 9:49:41,128.44 ,126.79 ,126.65 
2024-5-9 9:49:42,128.45 ,126.77 ,126.61 
2024-5-9 9:49:43,128.50 ,126.84 ,126.68 
2024-5-9 9:49:44,128.58 ,126.91 ,126.72 
2024-5-9 9:49:45,128.61 ,126.98 ,126.63 
2024-5-9 9:49:47,128.62 ,126.97 ,126.63 
2024-5-9 9:49:48,128.62 ,126.96 ,126.64 
2024-5-9 9:49:49,128.57 ,126.95 ,126.68 
2024-5-9 9:49:50,128.61 ,126.96 ,126.65 
2024-5-9 9:49:52,128.72 ,127.09 ,126.80 
2024-5-9 9:49:53,128.80 ,127.17 ,126.89 
2024-5-9 9:49:54,128.79 ,127.15 ,126.94 
2024-5-9 9:49:55,128.72 ,127.11 ,126.92 
2024-5-9 9:49:56,128.74 ,127.12 ,126.96 
2024-5-9 9:49:58,128.76 ,127.14 ,126.96 
2024-5-9 9:49:59,128.71 ,127.14 ,126.94 
2024-5-9 9:50:0,128.73 ,127.15 ,126.94 
2024-5-9 9:50:1,128.64 ,127.09 ,126.90 
2024-5-9 9:50:2,128.69 ,127.09 ,126.92 
2024-5-9 9:50:4,128.70 ,127.06 ,126.91 
2024-5-9 9:50:5,128.63 ,126.96 ,126.84 
2024-5-9 9:50:6,128.64 ,126.93 ,126.78 
2024-5-9 9:50:7,128.59 ,126.91 ,126.72 
2024-5-9 9:50:9,128.53 ,126.89 ,126.73 
2024-5-9 9:50:10,128.51 ,126.91 ,126.78 
2024-5-9 9:50:11,128.51 ,126.94 ,126.83 
2024-5-9 9:50:12,128.57 ,126.93 ,126.82 
2024-5-9 9:50:13,128.56 ,126.95 ,126.83 
2024-5-9 9:50:15,128.65 ,127.02 ,126.93 
2024-5-9 9:50:16,128.65 ,126.93 ,126.91 
2024-5-9 9:50:17,128.63 ,126.98 ,126.96 
2024-5-9 9:50:18,128.69 ,126.96 ,126.92 
2024-5-9 9:50:20,128.71 ,126.98 ,126.96 
2024-5-9 9:50:21,128.76 ,127.04 ,126.96 
2024-5-9 9:50:22,128.77 ,127.03 ,126.95 
2024-5-9 9:50:23,128.73 ,126.98 ,126.95 
2024-5-9 9:50:24,128.76 ,127.01 ,126.97 
2024-5-9 9:50:26,128.75 ,127.00 ,126.97 
2024-5-9 9:50:27,128.76 ,127.10 ,127.02 
2024-5-9 9:50:28,128.74 ,127.07 ,126.94 
2024-5-9 9:50:29,128.71 ,127.02 ,126.92 
2024-5-9 9:50:30,128.74 ,127.06 ,126.96 
2024-5-9 9:50:32,128.76 ,127.06 ,126.96 
2024-5-9 9:50:33,128.75 ,127.07 ,126.93 
2024-5-9 9:50:34,128.81 ,127.10 ,127.02 
2024-5-9 9:50:35,128.83 ,127.11 ,127.03 
2024-5-9 9:50:37,128.84 ,127.09 ,127.03 
2024-5-9 9:50:38,128.87 ,127.11 ,127.05 
2024-5-9 9:50:39,128.87 ,127.17 ,127.05 
2024-5-9 9:50:40,128.89 ,127.23 ,127.04 
2024-5-9 9:50:41,128.92 ,127.28 ,127.08 
2024-5-9 9:50:43,128.92 ,127.30 ,127.13 
2024-5-9 9:50:44,128.96 ,127.29 ,127.16 
2024-5-9 9:50:45,128.96 ,127.33 ,127.18 
2024-5-9 9:50:46,128.95 ,127.33 ,127.12 
2024-5-9 9:50:47,128.98 ,127.38 ,127.13 
2024-5-9 9:50:49,128.94 ,127.33 ,127.16 
2024-5-9 9:50:50,128.96 ,127.30 ,127.18 
2024-5-9 9:50:51,128.93 ,127.30 ,127.18 
2024-5-9 9:50:52,128.93 ,127.30 ,127.15 
2024-5-9 9:50:54,128.96 ,127.29 ,127.16 
2024-5-9 9:50:55,128.94 ,127.26 ,127.12 
2024-5-9 9:50:56,128.95 ,127.25 ,127.14 
2024-5-9 9:50:57,128.96 ,127.29 ,127.17 
2024-5-9 9:50:58,128.91 ,127.22 ,127.07 
2024-5-9 9:51:0,128.80 ,127.16 ,127.03 
2024-5-9 9:51:1,128.82 ,127.19 ,127.08 
2024-5-9 9:51:2,128.70 ,127.10 ,126.93 
2024-5-9 9:51:3,128.72 ,127.10 ,126.93 
2024-5-9 9:51:5,128.70 ,127.02 ,126.81 
2024-5-9 9:51:6,128.65 ,127.00 ,126.85 
2024-5-9 9:51:7,128.64 ,126.94 ,126.81 
2024-5-9 9:51:8,128.54 ,126.88 ,126.74 
2024-5-9 9:51:9,128.54 ,126.88 ,126.78 
2024-5-9 9:51:11,128.52 ,126.73 ,126.70 
2024-5-9 9:51:12,128.56 ,126.76 ,126.69 
2024-5-9 9:51:13,128.52 ,126.81 ,126.75 
2024-5-9 9:51:14,128.58 ,126.87 ,126.80 
2024-5-9 9:51:16,128.64 ,126.91 ,126.85 
2024-5-9 9:51:17,128.59 ,126.81 ,126.73 
2024-5-9 9:51:18,128.59 ,126.85 ,126.76 
2024-5-9 9:51:19,128.56 ,126.85 ,126.70 
2024-5-9 9:51:20,128.46 ,126.74 ,126.67 
2024-5-9 9:51:22,128.53 ,126.89 ,126.79 
2024-5-9 9:51:23,128.57 ,126.87 ,126.80 
2024-5-9 9:51:24,128.61 ,126.93 ,126.85 
2024-5-9 9:51:25,128.63 ,126.93 ,126.86 
2024-5-9 9:51:26,128.66 ,126.97 ,126.90 
2024-5-9 9:51:28,128.66 ,126.99 ,126.94 
2024-5-9 9:51:29,128.73 ,127.03 ,126.95 
2024-5-9 9:51:30,128.73 ,127.01 ,126.93 
2024-5-9 9:51:31,128.75 ,127.03 ,126.97 
2024-5-9 9:51:33,128.72 ,126.97 ,126.88 
2024-5-9 9:51:34,128.74 ,127.02 ,126.96 
2024-5-9 9:51:35,128.75 ,127.02 ,126.98 
2024-5-9 9:51:36,128.74 ,126.94 ,126.91 
2024-5-9 9:51:37,128.69 ,126.91 ,126.88 
2024-5-9 9:51:39,128.68 ,126.91 ,126.84 
2024-5-9 9:51:40,128.70 ,126.97 ,126.84 
2024-5-9 9:51:41,128.68 ,126.96 ,126.82 
2024-5-9 9:51:42,128.68 ,126.97 ,126.84 
2024-5-9 9:51:43,128.64 ,126.96 ,126.86 
2024-5-9 9:51:45,128.71 ,127.00 ,126.88 
2024-5-9 9:51:46,128.64 ,126.98 ,126.87 
2024-5-9 9:51:47,128.66 ,127.05 ,126.91 
2024-5-9 9:51:48,128.76 ,127.15 ,127.01 
2024-5-9 9:51:50,128.79 ,127.13 ,127.00 
2024-5-9 9:51:51,128.80 ,127.13 ,127.00 
2024-5-9 9:51:52,128.83 ,127.13 ,127.01 
2024-5-9 9:51:53,128.78 ,127.09 ,126.99 
2024-5-9 9:51:54,128.81 ,127.06 ,126.94 
2024-5-9 9:51:56,128.78 ,127.08 ,127.00 
2024-5-9 9:51:57,128.78 ,127.11 ,127.04 
2024-5-9 9:51:58,128.77 ,127.09 ,127.00 
2024-5-9 9:51:59,128.73 ,127.03 ,126.97 
2024-5-9 9:52:1,128.75 ,127.09 ,126.97 
2024-5-9 9:52:2,128.72 ,127.13 ,126.97 
2024-5-9 9:52:3,128.75 ,127.10 ,127.03 
2024-5-9 9:52:4,128.72 ,127.10 ,127.01 
2024-5-9 9:52:5,128.72 ,127.12 ,127.03 
2024-5-9 9:52:7,128.71 ,127.10 ,126.96 
2024-5-9 9:52:8,128.72 ,127.04 ,126.95 
2024-5-9 9:52:9,128.74 ,127.08 ,126.98 
2024-5-9 9:52:10,128.77 ,127.10 ,126.98 
2024-5-9 9:52:11,128.79 ,127.13 ,127.06 
2024-5-9 9:52:13,128.83 ,127.17 ,127.11 
2024-5-9 9:52:14,128.81 ,127.14 ,127.11 
2024-5-9 9:52:15,128.84 ,127.15 ,127.10 
2024-5-9 9:52:16,128.85 ,127.16 ,127.12 
2024-5-9 9:52:18,128.78 ,127.10 ,127.04 
2024-5-9 9:52:19,128.69 ,127.05 ,126.96 
2024-5-9 9:52:20,128.61 ,126.96 ,126.88 
2024-5-9 9:52:21,128.63 ,127.00 ,126.90 
2024-5-9 9:52:22,128.66 ,126.97 ,126.90 
2024-5-9 9:52:24,128.59 ,126.93 ,126.89 
2024-5-9 9:52:25,128.62 ,126.90 ,126.93 
2024-5-9 9:52:26,128.63 ,126.94 ,126.92 
2024-5-9 9:52:27,128.62 ,126.97 ,126.93 
2024-5-9 9:52:28,128.66 ,126.96 ,126.94 
2024-5-9 9:52:30,128.63 ,126.97 ,126.94 
2024-5-9 9:52:31,128.74 ,127.05 ,127.03 
2024-5-9 9:52:32,128.72 ,127.01 ,127.01 
2024-5-9 9:52:33,128.73 ,126.98 ,126.98 
2024-5-9 9:52:35,128.72 ,126.94 ,126.96 
2024-5-9 9:52:36,128.71 ,126.95 ,126.96 
2024-5-9 9:52:37,128.68 ,126.91 ,126.89 
2024-5-9 9:52:38,128.65 ,126.92 ,126.83 
2024-5-9 9:52:39,128.68 ,126.94 ,126.84 
2024-5-9 9:52:41,128.64 ,126.91 ,126.82 
2024-5-9 9:52:42,128.66 ,126.94 ,126.89 
2024-5-9 9:52:43,128.69 ,126.96 ,126.82 
2024-5-9 9:52:44,128.66 ,126.91 ,126.86 
2024-5-9 9:52:46,128.70 ,126.94 ,126.84 
2024-5-9 9:52:47,128.71 ,126.93 ,126.87 
2024-5-9 9:52:48,128.73 ,126.93 ,126.85 
2024-5-9 9:52:49,128.86 ,127.03 ,126.92 
2024-5-9 9:52:50,128.88 ,127.06 ,126.87 
2024-5-9 9:52:52,128.85 ,127.10 ,126.92 
2024-5-9 9:52:53,128.88 ,127.06 ,126.87 
2024-5-9 9:52:54,128.84 ,127.02 ,126.85 
2024-5-9 9:52:55,128.87 ,127.02 ,126.92 
2024-5-9 9:52:57,128.88 ,127.05 ,126.90 
2024-5-9 9:52:58,128.86 ,127.06 ,126.91 
2024-5-9 9:52:59,128.84 ,127.03 ,126.86 
2024-5-9 9:53:0,128.81 ,127.06 ,126.88 
2024-5-9 9:53:1,128.82 ,127.06 ,126.88 
2024-5-9 9:53:3,128.82 ,127.08 ,126.90 
2024-5-9 9:53:4,128.77 ,127.05 ,126.90 
2024-5-9 9:53:5,128.75 ,127.01 ,126.91 
2024-5-9 9:53:6,128.78 ,127.02 ,126.90 
2024-5-9 9:53:7,128.77 ,127.00 ,126.88 
2024-5-9 9:53:9,128.76 ,126.93 ,126.78 
2024-5-9 9:53:10,128.79 ,126.96 ,126.83 
2024-5-9 9:53:11,128.78 ,126.90 ,126.84 
2024-5-9 9:53:12,128.81 ,126.96 ,126.89 
2024-5-9 9:53:14,128.80 ,126.96 ,126.86 
2024-5-9 9:53:15,128.76 ,126.91 ,126.84 
2024-5-9 9:53:16,128.70 ,126.90 ,126.81 
2024-5-9 9:53:17,128.70 ,126.92 ,126.82 
2024-5-9 9:53:18,128.69 ,126.93 ,126.89 
2024-5-9 9:53:20,128.64 ,126.92 ,126.87 
2024-5-9 9:53:21,128.62 ,126.82 ,126.76 
2024-5-9 9:53:22,128.62 ,126.81 ,126.73 
2024-5-9 9:53:23,128.64 ,126.84 ,126.73 
2024-5-9 9:53:25,128.60 ,126.83 ,126.71 
2024-5-9 9:53:26,128.60 ,126.86 ,126.75 
2024-5-9 9:53:27,128.60 ,126.88 ,126.77 
2024-5-9 9:53:28,128.62 ,126.89 ,126.79 
2024-5-9 9:53:29,128.62 ,126.88 ,126.76 
2024-5-9 9:53:31,128.62 ,126.88 ,126.75 
2024-5-9 9:53:32,128.62 ,126.84 ,126.73 
2024-5-9 9:53:33,128.61 ,126.79 ,126.70 
2024-5-9 9:53:34,128.57 ,126.82 ,126.69 
2024-5-9 9:53:35,128.56 ,126.79 ,126.65 
2024-5-9 9:53:37,128.59 ,126.79 ,126.68 
2024-5-9 9:53:38,128.56 ,126.79 ,126.70 
2024-5-9 9:53:39,128.62 ,126.84 ,126.70 
2024-5-9 9:53:40,128.60 ,126.81 ,126.70 
2024-5-9 9:53:42,128.61 ,126.80 ,126.71 
2024-5-9 9:53:43,128.64 ,126.79 ,126.71 
2024-5-9 9:53:44,128.57 ,126.77 ,126.70 
2024-5-9 9:53:45,128.58 ,126.82 ,126.70 
2024-5-9 9:53:46,128.63 ,126.85 ,126.75 
2024-5-9 9:53:48,128.64 ,126.84 ,126.69 
2024-5-9 9:53:49,128.65 ,126.88 ,126.78 
2024-5-9 9:53:50,128.72 ,126.97 ,126.85 
2024-5-9 9:53:51,128.70 ,126.96 ,126.78 
2024-5-9 9:53:52,128.75 ,127.03 ,126.88 
2024-5-9 9:53:54,128.77 ,127.05 ,126.90 
2024-5-9 9:53:55,128.76 ,127.04 ,126.91 
2024-5-9 9:53:56,128.76 ,126.99 ,126.93 
2024-5-9 9:53:57,128.79 ,127.00 ,126.90 
2024-5-9 9:53:59,128.76 ,127.00 ,126.93 
2024-5-9 9:54:0,128.79 ,127.01 ,126.96 
2024-5-9 9:54:1,128.79 ,127.06 ,126.97 
2024-5-9 9:54:2,128.75 ,127.03 ,126.90 
2024-5-9 9:54:3,128.79 ,127.07 ,126.93 
2024-5-9 9:54:5,128.80 ,127.05 ,126.94 
2024-5-9 9:54:6,128.84 ,127.07 ,127.00 
2024-5-9 9:54:7,128.84 ,127.08 ,126.97 
2024-5-9 9:54:8,128.82 ,127.05 ,126.94 
2024-5-9 9:54:10,128.84 ,127.04 ,126.96 
2024-5-9 9:54:11,128.84 ,127.00 ,127.01 
2024-5-9 9:54:12,128.84 ,127.00 ,127.05 
2024-5-9 9:54:13,128.88 ,127.07 ,127.05 
2024-5-9 9:54:14,128.86 ,127.03 ,127.03 
2024-5-9 9:54:16,128.88 ,127.10 ,127.03 
2024-5-9 9:54:17,128.84 ,127.11 ,127.01 
2024-5-9 9:54:18,128.84 ,127.07 ,126.98 
2024-5-9 9:54:19,128.78 ,127.03 ,126.94 
2024-5-9 9:54:20,128.72 ,126.95 ,126.86 
2024-5-9 9:54:22,128.71 ,126.95 ,126.87 
2024-5-9 9:54:23,128.72 ,126.95 ,126.88 
2024-5-9 9:54:24,128.73 ,126.90 ,126.84 
2024-5-9 9:54:25,128.64 ,126.87 ,126.85 
2024-5-9 9:54:27,128.67 ,126.91 ,126.89 
2024-5-9 9:54:28,128.65 ,126.92 ,126.87 
2024-5-9 9:54:29,128.66 ,126.93 ,126.88 
2024-5-9 9:54:30,128.70 ,126.93 ,126.87 
2024-5-9 9:54:31,128.75 ,126.94 ,126.86 
2024-5-9 9:54:33,128.72 ,126.92 ,126.90 
2024-5-9 9:54:34,128.72 ,126.92 ,126.90 
2024-5-9 9:54:35,128.77 ,126.96 ,126.88 
2024-5-9 9:54:36,128.75 ,126.98 ,126.98 
2024-5-9 9:54:38,128.77 ,127.00 ,126.95 
2024-5-9 9:54:39,128.77 ,127.02 ,126.99 
2024-5-9 9:54:40,128.77 ,127.02 ,126.99 
2024-5-9 9:54:41,128.74 ,127.01 ,126.96 
2024-5-9 9:54:42,128.70 ,126.97 ,126.91 
2024-5-9 9:54:44,128.74 ,126.99 ,126.98 
2024-5-9 9:54:45,128.69 ,126.98 ,126.97 
2024-5-9 9:54:46,128.73 ,127.02 ,126.98 
2024-5-9 9:54:47,128.75 ,127.00 ,126.93 
2024-5-9 9:54:48,128.71 ,126.98 ,126.92 
2024-5-9 9:54:50,128.74 ,127.05 ,126.99 
2024-5-9 9:54:51,128.73 ,127.08 ,127.01 
2024-5-9 9:54:52,128.74 ,127.07 ,127.04 
2024-5-9 9:54:53,128.75 ,127.06 ,127.01 
2024-5-9 9:54:55,128.76 ,127.12 ,127.06 
2024-5-9 9:54:56,128.82 ,127.14 ,127.07 
2024-5-9 9:54:57,128.80 ,127.12 ,127.05 
2024-5-9 9:54:58,128.81 ,127.12 ,127.02 
2024-5-9 9:54:59,128.81 ,127.13 ,127.05 
2024-5-9 9:55:1,128.81 ,127.11 ,127.01 
2024-5-9 9:55:2,128.83 ,127.16 ,127.04 
2024-5-9 9:55:3,128.86 ,127.13 ,127.02 
2024-5-9 9:55:4,128.88 ,127.14 ,127.01 
2024-5-9 9:55:6,128.85 ,127.09 ,127.00 
2024-5-9 9:55:7,128.84 ,127.08 ,127.01 
2024-5-9 9:55:8,128.86 ,127.04 ,126.98 
2024-5-9 9:55:9,128.86 ,127.05 ,126.95 
2024-5-9 9:55:10,128.82 ,127.04 ,126.96 
2024-5-9 9:55:12,128.80 ,127.01 ,126.94 
2024-5-9 9:55:13,128.80 ,127.03 ,126.99 
2024-5-9 9:55:14,128.80 ,127.02 ,126.95 
2024-5-9 9:55:15,128.77 ,127.02 ,126.92 
2024-5-9 9:55:16,128.76 ,127.03 ,126.95 
2024-5-9 9:55:18,128.79 ,127.03 ,126.92 
2024-5-9 9:55:19,128.77 ,127.05 ,126.93 
2024-5-9 9:55:20,128.68 ,127.01 ,126.82 
2024-5-9 9:55:21,128.63 ,126.98 ,126.78 
2024-5-9 9:55:23,128.61 ,127.00 ,126.81 
2024-5-9 9:55:24,128.63 ,126.97 ,126.79 
2024-5-9 9:55:25,128.52 ,126.93 ,126.74 
2024-5-9 9:55:26,128.62 ,126.97 ,126.78 
2024-5-9 9:55:27,128.65 ,126.97 ,126.77 
2024-5-9 9:55:29,128.58 ,126.92 ,126.77 
2024-5-9 9:55:30,128.56 ,126.87 ,126.72 
2024-5-9 9:55:31,128.62 ,126.91 ,126.79 
2024-5-9 9:55:32,128.58 ,126.90 ,126.81 
2024-5-9 9:55:34,128.65 ,126.94 ,126.83 
2024-5-9 9:55:35,128.62 ,126.95 ,126.86 
2024-5-9 9:55:36,128.61 ,126.95 ,126.87 
2024-5-9 9:55:37,128.60 ,126.94 ,126.85 
2024-5-9 9:55:38,128.63 ,126.94 ,126.88 
2024-5-9 9:55:40,128.61 ,126.89 ,126.82 
2024-5-9 9:55:41,128.62 ,126.94 ,126.88 
2024-5-9 9:55:42,128.66 ,126.93 ,126.83 
2024-5-9 9:55:43,128.68 ,126.93 ,126.76 
2024-5-9 9:55:44,128.69 ,126.94 ,126.85 
2024-5-9 9:55:46,128.68 ,126.90 ,126.88 
2024-5-9 9:55:47,128.70 ,126.93 ,126.92 
2024-5-9 9:55:48,128.68 ,126.90 ,126.84 
2024-5-9 9:55:49,128.70 ,126.92 ,126.83 
2024-5-9 9:55:51,128.82 ,127.09 ,127.01 
2024-5-9 9:55:52,128.88 ,127.18 ,127.22 
2024-5-9 9:55:53,128.63 ,126.84 ,127.58 
2024-5-9 9:55:54,128.21 ,126.03 ,127.63 
2024-5-9 9:55:55,128.17 ,125.96 ,127.54 
2024-5-9 9:55:57,128.13 ,125.97 ,127.57 
2024-5-9 9:55:58,128.20 ,126.05 ,127.65 
2024-5-9 9:55:59,128.18 ,126.02 ,127.64 
2024-5-9 9:56:0,128.17 ,125.99 ,127.64 
2024-5-9 9:56:2,128.19 ,126.01 ,127.64 
2024-5-9 9:56:3,128.14 ,126.00 ,127.58 
2024-5-9 9:56:4,128.14 ,125.98 ,127.56 
2024-5-9 9:56:5,128.15 ,126.00 ,127.56 
2024-5-9 9:56:6,128.20 ,126.00 ,127.59 
2024-5-9 9:56:8,128.24 ,126.03 ,127.63 
2024-5-9 9:56:9,128.20 ,126.04 ,127.66 
2024-5-9 9:56:10,128.22 ,126.05 ,127.68 
2024-5-9 9:56:11,128.24 ,126.08 ,127.71 
2024-5-9 9:56:12,128.22 ,126.07 ,127.68 
2024-5-9 9:56:14,128.21 ,126.11 ,127.66 
2024-5-9 9:56:15,128.18 ,126.15 ,127.68 
2024-5-9 9:56:16,128.23 ,126.15 ,127.69 
2024-5-9 9:56:17,128.24 ,126.16 ,127.69 
2024-5-9 9:56:19,128.19 ,126.12 ,127.64 
2024-5-9 9:56:20,128.15 ,126.07 ,127.57 
2024-5-9 9:56:21,128.08 ,126.00 ,127.54 
2024-5-9 9:56:22,128.06 ,125.97 ,127.52 
2024-5-9 9:56:23,128.03 ,125.97 ,127.51 
2024-5-9 9:56:25,128.03 ,125.97 ,127.49 
2024-5-9 9:56:26,128.04 ,125.95 ,127.53 
2024-5-9 9:56:27,128.16 ,126.10 ,127.66 
2024-5-9 9:56:28,128.16 ,126.11 ,127.64 
2024-5-9 9:56:30,128.12 ,126.08 ,127.61 
2024-5-9 9:56:31,128.14 ,126.08 ,127.62 
2024-5-9 9:56:32,128.13 ,126.07 ,127.57 
2024-5-9 9:56:33,128.10 ,126.03 ,127.59 
2024-5-9 9:56:34,128.13 ,126.07 ,127.62 
2024-5-9 9:56:36,128.12 ,126.04 ,127.59 
2024-5-9 9:56:37,128.09 ,126.00 ,127.58 
2024-5-9 9:56:38,128.12 ,126.00 ,127.55 
2024-5-9 9:56:39,128.08 ,126.01 ,127.55 
2024-5-9 9:56:40,128.09 ,126.02 ,127.58 
2024-5-9 9:56:42,128.13 ,126.08 ,127.64 
2024-5-9 9:56:43,128.15 ,126.01 ,127.62 
2024-5-9 9:56:44,128.16 ,126.04 ,127.64 
2024-5-9 9:56:45,128.13 ,126.00 ,127.63 
2024-5-9 9:56:47,128.15 ,126.02 ,127.65 
2024-5-9 9:56:48,128.17 ,126.03 ,127.63 
2024-5-9 9:56:49,128.14 ,125.99 ,127.61 
2024-5-9 9:56:50,128.15 ,126.02 ,127.61 
2024-5-9 9:56:51,128.19 ,126.07 ,127.66 
2024-5-9 9:56:53,128.18 ,126.06 ,127.63 
2024-5-9 9:56:54,128.18 ,126.06 ,127.62 
2024-5-9 9:56:55,128.23 ,126.10 ,127.67 
2024-5-9 9:56:56,128.23 ,126.10 ,127.68 
2024-5-9 9:56:57,128.23 ,126.09 ,127.65 
2024-5-9 9:56:59,128.20 ,126.01 ,127.52 
2024-5-9 9:57:0,128.21 ,126.04 ,127.51 
2024-5-9 9:57:1,128.15 ,125.98 ,127.49 
2024-5-9 9:57:2,128.18 ,126.02 ,127.53 
2024-5-9 9:57:4,128.21 ,126.01 ,127.55 
2024-5-9 9:57:5,128.27 ,126.10 ,127.66 
2024-5-9 9:57:6,128.31 ,126.07 ,127.65 
2024-5-9 9:57:7,128.27 ,126.07 ,127.67 
2024-5-9 9:57:8,128.27 ,126.09 ,127.67 
2024-5-9 9:57:10,128.25 ,126.06 ,127.63 
2024-5-9 9:57:11,128.27 ,126.14 ,127.70 
2024-5-9 9:57:12,128.29 ,126.11 ,127.68 
2024-5-9 9:57:13,128.28 ,126.11 ,127.68 
2024-5-9 9:57:15,128.22 ,126.14 ,127.67 
2024-5-9 9:57:16,128.18 ,126.12 ,127.67 
2024-5-9 9:57:17,128.18 ,126.10 ,127.67 
2024-5-9 9:57:18,128.21 ,126.13 ,127.67 
2024-5-9 9:57:19,128.18 ,126.14 ,127.68 
2024-5-9 9:57:21,128.15 ,126.11 ,127.67 
2024-5-9 9:57:22,128.11 ,126.03 ,127.55 
2024-5-9 9:57:23,128.09 ,126.06 ,127.57 
2024-5-9 9:57:24,128.10 ,126.07 ,127.56 
